panel	source_file	record_type	iteration	day1_rho	day7_rho	day14_rho	mean_rho	min_rho	transition_rho	same_transition_programs	statistic	real_value	null_mean	null_q95	empirical_one_sided_p	null_percentile	permutations	deleted_from	deleted_participant	all_days_positive
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7943.0	-0.0357142857142857	-0.464285714285714	0.75	0.0833333333333333	-0.464285714285714	0.178571428571429	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7944.0	0.75	0.428571428571429	-0.0357142857142857	0.380952380952381	-0.0357142857142857	0.857142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7945.0	0.607142857142857	0.785714285714286	0.642857142857143	0.678571428571429	0.607142857142857	0.75	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7946.0	0.857142857142857	0.107142857142857	-0.535714285714286	0.142857142857143	-0.535714285714286	0.535714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7947.0	0.892857142857143	0.821428571428571	0.392857142857143	0.702380952380953	0.392857142857143	0.821428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7948.0	0.964285714285714	-0.357142857142857	-0.214285714285714	0.130952380952381	-0.357142857142857	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7949.0	-0.5	0.964285714285714	0.357142857142857	0.273809523809524	-0.5	-0.25	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7950.0	-0.0357142857142857	0.535714285714286	0.571428571428571	0.357142857142857	-0.0357142857142857	0.464285714285714	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7951.0	0.857142857142857	0.428571428571429	-0.857142857142857	0.142857142857143	-0.857142857142857	0.892857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7952.0	0.535714285714286	0.571428571428571	0.0357142857142857	0.380952380952381	0.0357142857142857	-0.357142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7953.0	0.107142857142857	0.821428571428571	0.678571428571429	0.535714285714286	0.107142857142857	-0.0357142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7954.0	0.821428571428571	-0.214285714285714	0.178571428571429	0.261904761904762	-0.214285714285714	0.964285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7955.0	0.714285714285714	0.75	0.928571428571429	0.797619047619048	0.714285714285714	0.535714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7956.0	0.714285714285714	-0.142857142857143	0.285714285714286	0.285714285714286	-0.142857142857143	-0.464285714285714	2.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7957.0	0.892857142857143	0.107142857142857	0.107142857142857	0.369047619047619	0.107142857142857	0.785714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7958.0	0.321428571428571	0.5	0.392857142857143	0.404761904761905	0.321428571428571	0.785714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7959.0	0.892857142857143	0.785714285714286	0.607142857142857	0.761904761904762	0.607142857142857	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7960.0	0.928571428571429	-0.285714285714286	-0.571428571428571	0.0238095238095238	-0.571428571428571	0.821428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7961.0	0.821428571428571	0.464285714285714	0.5	0.595238095238095	0.464285714285714	0.785714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7962.0	0.571428571428571	0.785714285714286	0.642857142857143	0.666666666666667	0.571428571428571	0.964285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7963.0	0.75	0.214285714285714	0.5	0.488095238095238	0.214285714285714	0.821428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7964.0	0.785714285714286	0.25	0.214285714285714	0.416666666666667	0.214285714285714	0.678571428571429	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7965.0	0.535714285714286	0.714285714285714	0.857142857142857	0.702380952380953	0.535714285714286	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7966.0	0.964285714285714	0.428571428571429	0.464285714285714	0.619047619047619	0.428571428571429	0.892857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7967.0	0.964285714285714	0.678571428571429	0.535714285714286	0.726190476190476	0.535714285714286	0.964285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7968.0	0.714285714285714	0.428571428571429	0.285714285714286	0.476190476190476	0.285714285714286	0.75	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7969.0	0.928571428571429	0.75	0.392857142857143	0.690476190476191	0.392857142857143	0.892857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7970.0	-0.142857142857143	-0.321428571428571	0.0357142857142857	-0.142857142857143	-0.321428571428571	0.285714285714286	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7971.0	0.642857142857143	0.285714285714286	0.25	0.392857142857143	0.25	0.642857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7972.0	0.678571428571429	0.464285714285714	0.107142857142857	0.416666666666667	0.107142857142857	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7973.0	0.678571428571429	0.25	-0.607142857142857	0.107142857142857	-0.607142857142857	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7974.0	0.821428571428571	0.464285714285714	0.178571428571429	0.488095238095238	0.178571428571429	0.464285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7975.0	0.857142857142857	0.964285714285714	0.0714285714285714	0.630952380952381	0.0714285714285714	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7976.0	0.5	0.607142857142857	0.214285714285714	0.440476190476191	0.214285714285714	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7977.0	0.75	0.357142857142857	0.285714285714286	0.464285714285714	0.285714285714286	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7978.0	0.392857142857143	0.142857142857143	0.107142857142857	0.214285714285714	0.107142857142857	0.571428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7979.0	0.357142857142857	-0.0714285714285714	0.714285714285714	0.333333333333333	-0.0714285714285714	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7980.0	0.357142857142857	0.678571428571429	0.5	0.511904761904762	0.357142857142857	0.428571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7981.0	0.678571428571429	0.642857142857143	0.0714285714285714	0.464285714285714	0.0714285714285714	0.607142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7982.0	0.428571428571429	0.535714285714286	0.107142857142857	0.357142857142857	0.107142857142857	0.428571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7983.0	0.392857142857143	0.214285714285714	0.0714285714285714	0.226190476190476	0.0714285714285714	0.892857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7984.0	0.607142857142857	0.785714285714286	0.285714285714286	0.559523809523809	0.285714285714286	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7985.0	0.0357142857142857	-0.107142857142857	0.0	-0.0238095238095238	-0.107142857142857	-0.0714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7986.0	0.785714285714286	-0.0714285714285714	0.142857142857143	0.285714285714286	-0.0714285714285714	0.821428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7987.0	0.464285714285714	0.571428571428571	0.535714285714286	0.523809523809524	0.464285714285714	0.214285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7988.0	0.964285714285714	0.678571428571429	0.678571428571429	0.773809523809524	0.678571428571429	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7989.0	0.714285714285714	0.678571428571429	0.321428571428571	0.571428571428571	0.321428571428571	0.321428571428571	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7990.0	0.857142857142857	0.535714285714286	0.571428571428571	0.654761904761905	0.535714285714286	0.928571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7991.0	0.642857142857143	0.5	0.892857142857143	0.678571428571429	0.5	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7992.0	0.75	0.357142857142857	0.0	0.369047619047619	0.0	0.714285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7993.0	0.678571428571429	-0.321428571428571	-0.178571428571429	0.0595238095238095	-0.321428571428571	0.0357142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7994.0	0.857142857142857	-0.214285714285714	-0.678571428571429	-0.0119047619047619	-0.678571428571429	0.964285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7995.0	0.714285714285714	0.535714285714286	0.285714285714286	0.511904761904762	0.285714285714286	0.964285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7996.0	0.535714285714286	0.285714285714286	-0.178571428571429	0.214285714285714	-0.178571428571429	0.571428571428571	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7997.0	0.857142857142857	0.714285714285714	0.714285714285714	0.761904761904762	0.714285714285714	0.964285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7998.0	0.535714285714286	-0.0357142857142857	0.285714285714286	0.261904761904762	-0.0357142857142857	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	7999.0	0.642857142857143	0.428571428571429	0.178571428571429	0.416666666666667	0.178571428571429	0.285714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8000.0	0.5	0.678571428571429	0.642857142857143	0.607142857142857	0.5	0.321428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8001.0	0.678571428571429	0.75	-0.107142857142857	0.440476190476191	-0.107142857142857	0.821428571428571	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8002.0	0.714285714285714	0.607142857142857	-0.178571428571429	0.380952380952381	-0.178571428571429	0.678571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8003.0	0.964285714285714	0.821428571428571	0.5	0.761904761904762	0.5	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8004.0	0.964285714285714	0.75	0.964285714285714	0.892857142857143	0.75	0.821428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8005.0	0.857142857142857	0.285714285714286	0.107142857142857	0.416666666666667	0.107142857142857	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8006.0	0.535714285714286	0.964285714285714	0.535714285714286	0.678571428571429	0.535714285714286	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8007.0	0.678571428571429	0.785714285714286	-0.142857142857143	0.440476190476191	-0.142857142857143	0.928571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8008.0	0.178571428571429	0.214285714285714	0.0357142857142857	0.142857142857143	0.0357142857142857	0.142857142857143	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8009.0	0.607142857142857	0.571428571428571	0.0714285714285714	0.416666666666667	0.0714285714285714	0.678571428571429	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8010.0	0.857142857142857	0.571428571428571	0.392857142857143	0.607142857142857	0.392857142857143	0.642857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8011.0	0.892857142857143	0.178571428571429	-0.0714285714285714	0.333333333333333	-0.0714285714285714	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8012.0	0.428571428571429	0.428571428571429	0.464285714285714	0.440476190476191	0.428571428571429	0.285714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8013.0	0.535714285714286	0.321428571428571	0.464285714285714	0.440476190476191	0.321428571428571	0.678571428571429	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8014.0	0.607142857142857	0.285714285714286	0.392857142857143	0.428571428571429	0.285714285714286	0.714285714285714	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8015.0	0.285714285714286	0.892857142857143	0.357142857142857	0.511904761904762	0.285714285714286	0.535714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8016.0	0.785714285714286	0.142857142857143	0.428571428571429	0.452380952380952	0.142857142857143	0.464285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8017.0	0.678571428571429	0.714285714285714	0.214285714285714	0.535714285714286	0.214285714285714	0.714285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8018.0	0.75	0.607142857142857	0.428571428571429	0.595238095238095	0.428571428571429	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8019.0	0.785714285714286	0.714285714285714	0.464285714285714	0.654761904761905	0.464285714285714	0.285714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8020.0	0.928571428571429	0.214285714285714	0.678571428571429	0.607142857142857	0.214285714285714	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8021.0	0.714285714285714	0.785714285714286	1.0	0.833333333333333	0.714285714285714	0.75	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8022.0	0.892857142857143	0.5	0.0	0.464285714285714	0.0	0.607142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8023.0	0.821428571428571	-0.142857142857143	-0.107142857142857	0.190476190476191	-0.142857142857143	0.571428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8024.0	0.0	0.785714285714286	0.392857142857143	0.392857142857143	0.0	0.0714285714285714	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8025.0	0.678571428571429	0.571428571428571	0.285714285714286	0.511904761904762	0.285714285714286	0.678571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8026.0	0.428571428571429	0.821428571428571	0.214285714285714	0.488095238095238	0.214285714285714	-0.642857142857143	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8027.0	0.75	0.857142857142857	0.821428571428571	0.80952380952381	0.75	0.678571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8028.0	0.964285714285714	0.321428571428571	-0.392857142857143	0.297619047619048	-0.392857142857143	0.892857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8029.0	0.678571428571429	-0.142857142857143	0.607142857142857	0.380952380952381	-0.142857142857143	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8030.0	1.0	0.5	0.571428571428571	0.69047619047619	0.5	0.678571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8031.0	0.535714285714286	0.0714285714285714	-0.392857142857143	0.0714285714285714	-0.392857142857143	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8032.0	0.5	0.75	-0.142857142857143	0.369047619047619	-0.142857142857143	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8033.0	0.857142857142857	0.571428571428571	0.75	0.726190476190476	0.571428571428571	0.642857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8034.0	-0.107142857142857	-0.142857142857143	0.107142857142857	-0.0476190476190476	-0.142857142857143	-0.0357142857142857	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8035.0	0.928571428571429	0.892857142857143	0.857142857142857	0.892857142857143	0.857142857142857	0.964285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8036.0	0.892857142857143	0.5	0.428571428571429	0.607142857142857	0.428571428571429	0.892857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8037.0	0.857142857142857	0.642857142857143	0.714285714285714	0.738095238095238	0.642857142857143	0.714285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8038.0	0.571428571428571	0.535714285714286	-0.25	0.285714285714286	-0.25	0.714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8039.0	0.357142857142857	0.392857142857143	0.142857142857143	0.297619047619048	0.142857142857143	0.571428571428571	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8040.0	0.642857142857143	0.392857142857143	0.0357142857142857	0.357142857142857	0.0357142857142857	0.642857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8041.0	-0.178571428571429	0.607142857142857	0.571428571428571	0.333333333333333	-0.178571428571429	0.0357142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8042.0	0.964285714285714	0.892857142857143	0.678571428571429	0.845238095238095	0.678571428571429	0.892857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8043.0	0.607142857142857	-0.75	0.428571428571429	0.0952380952380952	-0.75	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8044.0	0.785714285714286	-0.0714285714285714	0.714285714285714	0.476190476190476	-0.0714285714285714	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8045.0	0.75	0.428571428571429	0.464285714285714	0.547619047619048	0.428571428571429	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8046.0	0.857142857142857	0.464285714285714	0.142857142857143	0.488095238095238	0.142857142857143	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8047.0	0.964285714285714	0.464285714285714	0.214285714285714	0.547619047619048	0.214285714285714	0.964285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8048.0	0.535714285714286	0.821428571428571	-0.178571428571429	0.392857142857143	-0.178571428571429	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8049.0	0.928571428571429	-0.0357142857142857	0.607142857142857	0.5	-0.0357142857142857	0.821428571428571	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8050.0	0.857142857142857	-0.142857142857143	-0.5	0.0714285714285714	-0.5	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8051.0	0.928571428571429	0.678571428571429	0.678571428571429	0.761904761904762	0.678571428571429	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8052.0	0.25	0.0357142857142857	0.0357142857142857	0.107142857142857	0.0357142857142857	0.571428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8053.0	0.285714285714286	0.714285714285714	-0.178571428571429	0.273809523809524	-0.178571428571429	0.714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8054.0	0.75	0.25	0.5	0.5	0.25	0.821428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8055.0	0.785714285714286	0.571428571428571	0.321428571428571	0.55952380952381	0.321428571428571	0.714285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8056.0	0.678571428571429	0.107142857142857	0.178571428571429	0.321428571428571	0.107142857142857	0.321428571428571	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8057.0	0.678571428571429	-0.25	0.392857142857143	0.273809523809524	-0.25	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8058.0	0.714285714285714	0.857142857142857	0.892857142857143	0.821428571428572	0.714285714285714	0.571428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8059.0	0.142857142857143	0.107142857142857	-0.428571428571429	-0.0595238095238095	-0.428571428571429	0.0357142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8060.0	0.642857142857143	0.107142857142857	-0.428571428571429	0.107142857142857	-0.428571428571429	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8061.0	0.785714285714286	0.571428571428571	0.75	0.702380952380953	0.571428571428571	0.964285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8062.0	0.0357142857142857	0.75	0.0714285714285714	0.285714285714286	0.0357142857142857	0.535714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8063.0	0.642857142857143	0.857142857142857	0.642857142857143	0.714285714285714	0.642857142857143	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8064.0	0.821428571428571	0.464285714285714	0.571428571428571	0.619047619047619	0.464285714285714	0.928571428571429	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8065.0	0.857142857142857	0.321428571428571	0.357142857142857	0.511904761904762	0.321428571428571	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8066.0	0.857142857142857	0.642857142857143	0.142857142857143	0.547619047619048	0.142857142857143	0.535714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8067.0	0.642857142857143	0.571428571428571	0.428571428571429	0.547619047619048	0.428571428571429	0.892857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8068.0	0.428571428571429	0.285714285714286	0.892857142857143	0.535714285714286	0.285714285714286	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8069.0	0.428571428571429	-0.178571428571429	-0.321428571428571	-0.0238095238095238	-0.321428571428571	0.571428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8070.0	0.25	0.785714285714286	0.892857142857143	0.642857142857143	0.25	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8071.0	1.0	-0.0714285714285714	0.571428571428571	0.5	-0.0714285714285714	0.928571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	8072.0	0.785714285714286	0.714285714285714	0.678571428571429	0.726190476190476	0.678571428571429	0.964285714285714	6.0										
