panel	source_file	record_type	dataset	program	day	n_participants	model_effect	model_se	model_ci95_low	model_ci95_high	model_t	model_df	model_p	paired_mean_change	paired_sd	paired_hedges_g	exact_signflip_p	lopo_direction_fraction	direction	primary_timepoint	model_BH_q	participant_id	baseline_score	treated_score	difference	afl_hedges_g_1	afl_hedges_g_7	afl_hedges_g_14	nafl_hedges_g_1	nafl_hedges_g_7	nafl_hedges_g_14	afl_transition_D14_minus_D1	nafl_transition_D14_minus_D1	same_transition_direction	metric	value	analysis	variant	removed_gene	genes_used	day14_hedges_g
A	03_results/phase1b/participant_blocked_program_effects.tsv	delayed_program_effect	GSE206495_NAFL_FOREARM	matrix_maturation	7.0	17.0	-0.0065218036821409	0.0786810456552159	-0.164720648842737	0.151677041478455	-0.0828891333081638	48.0	0.934284402570393	-0.0065218036821409	0.20599968535731	-0.0301517043157881	0.897369384765625	0.705882352941177	DOWN	True	0.934284402570393																				
A	03_results/phase1b/participant_blocked_program_effects.tsv	delayed_program_effect	GSE206495_NAFL_FOREARM	matrix_maturation	14.0	17.0	0.210999569511533	0.0786810456552158	0.0528007243509366	0.369198414672128	2.68170774491411	48.0	0.0100128730324514	0.210999569511533	0.289113029067604	0.695063697445386	0.0085906982421875	1.0	UP	True	0.0233633704090532																				
B	03_results/phase2b/FOCAL_PARTICIPANT_D1_D14_DISTRIBUTIONS.tsv	participant_difference	GSE168760_AFL	ecm_remodeling	1.0																	2006.0	-0.144154611642544	-0.215990284267374	-0.0718356726248301																
B	03_results/phase2b/FOCAL_PARTICIPANT_D1_D14_DISTRIBUTIONS.tsv	participant_difference	GSE168760_AFL	ecm_remodeling	1.0																	2007.0	-0.290737928683719	-0.127675691143084	0.163062237540635																
B	03_results/phase2b/FOCAL_PARTICIPANT_D1_D14_DISTRIBUTIONS.tsv	participant_difference	GSE168760_AFL	ecm_remodeling	1.0																	2011.0	-0.398120169415051	-0.397923800372304	0.0001963690427465																
B	03_results/phase2b/FOCAL_PARTICIPANT_D1_D14_DISTRIBUTIONS.tsv	participant_difference	GSE168760_AFL	ecm_remodeling	1.0																	2013.0	-0.184076945212685	0.0278098701735592	0.211886815386244																
B	03_results/phase2b/FOCAL_PARTICIPANT_D1_D14_DISTRIBUTIONS.tsv	participant_difference	GSE168760_AFL	ecm_remodeling	1.0																	2014.0	-0.199298820023667	-0.500016825554294	-0.300718005530627																
B	03_results/phase2b/FOCAL_PARTICIPANT_D1_D14_DISTRIBUTIONS.tsv	participant_difference	GSE168760_AFL	ecm_remodeling	1.0																	2017.0	-0.0255152041966783	-0.119376051218516	-0.0938608470218378																
B	03_results/phase2b/FOCAL_PARTICIPANT_D1_D14_DISTRIBUTIONS.tsv	participant_difference	GSE168760_AFL	ecm_remodeling	1.0																	2018.0	-0.591481069661954	-0.314911052817915	0.27657001684404																
B	03_results/phase2b/FOCAL_PARTICIPANT_D1_D14_DISTRIBUTIONS.tsv	participant_difference	GSE168760_AFL	ecm_remodeling	1.0																	2020.0	-0.0304955625214934	-0.189586202212508	-0.159090639691015																
