gene_symbol	n_entrez_per_symbol	probe_id	gene_symbol_raw	entrez_raw	platform	symbol_unique	entrez_unique	entrez_id	mapping_status	used_reliable	selected_highest_iqr_probe	used_shared_universe
PQLC2	1	11755451_x_at	PQLC2	54896	GPL15207	TRUE	TRUE	54896	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
HTRA2	1	11755452_x_at	HTRA2	27429	GPL15207	TRUE	TRUE	27429	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
TDH	1	11755453_a_at	TDH	157739	GPL15207	TRUE	TRUE	157739	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
BRD7P3	1	11755454_s_at	BRD7P3	23629	GPL15207	TRUE	TRUE	23629	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
GFAP	1	11755455_x_at	GFAP	2670	GPL15207	TRUE	TRUE	2670	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
AP2S1	1	11755456_a_at	AP2S1	1175	GPL15207	TRUE	TRUE	1175	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SLAIN1	1	11755457_s_at	SLAIN1	122060	GPL15207	TRUE	TRUE	122060	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
HDDC2	1	11755458_a_at	HDDC2	51020	GPL15207	TRUE	TRUE	51020	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PRDM10	1	11755459_a_at	PRDM10	56980	GPL15207	TRUE	TRUE	56980	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CAPN3	1	11755460_x_at	CAPN3	825	GPL15207	TRUE	TRUE	825	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
NXF3	1	11755461_a_at	NXF3	56000	GPL15207	TRUE	TRUE	56000	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TUBGCP4	1	11755462_a_at	TUBGCP4	27229	GPL15207	TRUE	TRUE	27229	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TTC30A	1	11755463_a_at	TTC30A	92104	GPL15207	TRUE	TRUE	92104	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
TBC1D31	1	11755464_a_at	TBC1D31	93594	GPL15207	TRUE	TRUE	93594	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
ZNF517	1	11755465_x_at	ZNF517	340385	GPL15207	TRUE	TRUE	340385	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CDCA2	1	11755466_a_at	CDCA2	157313	GPL15207	TRUE	TRUE	157313	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CHEK2	1	11755467_x_at	CHEK2	11200	GPL15207	TRUE	TRUE	11200	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
WASH2P	1	11755468_x_at	WASH2P	375260	GPL15207	TRUE	TRUE	375260	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
MCM7	1	11755469_x_at	MCM7	4176	GPL15207	TRUE	TRUE	4176	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
G2E3	1	11755470_x_at	G2E3	55632	GPL15207	TRUE	TRUE	55632	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
NECAB2	1	11755471_a_at	NECAB2	54550	GPL15207	TRUE	TRUE	54550	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
DBR1	1	11755472_x_at	DBR1	51163	GPL15207	TRUE	TRUE	51163	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ZNF250	1	11755473_a_at	ZNF250	58500	GPL15207	TRUE	TRUE	58500	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ADAM15	1	11755474_a_at	ADAM15	8751	GPL15207	TRUE	TRUE	8751	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MTDH	1	11755475_a_at	MTDH	92140	GPL15207	TRUE	TRUE	92140	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
NMNAT3	1	11755476_a_at	NMNAT3	349565	GPL15207	TRUE	TRUE	349565	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
METAP2	1	11755477_a_at	METAP2	10988	GPL15207	TRUE	TRUE	10988	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
PROSC	1	11755478_x_at	PROSC	11212	GPL15207	TRUE	TRUE	11212	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZNF528	1	11755479_x_at	ZNF528	84436	GPL15207	TRUE	TRUE	84436	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MYOCD	1	11755480_a_at	MYOCD	93649	GPL15207	TRUE	TRUE	93649	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
HELB	1	11755481_a_at	HELB	92797	GPL15207	TRUE	TRUE	92797	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
GPR132	1	11755482_x_at	GPR132	29933	GPL15207	TRUE	TRUE	29933	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
PPP1R21	1	11755483_x_at	PPP1R21	129285	GPL15207	TRUE	TRUE	129285	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
NUP107	1	11755484_a_at	NUP107	57122	GPL15207	TRUE	TRUE	57122	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
OPLAH	1	11755485_a_at	OPLAH	26873	GPL15207	TRUE	TRUE	26873	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
MAGT1	1	11755486_s_at	MAGT1	84061	GPL15207	TRUE	TRUE	84061	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
KIF13A	1	11755487_a_at	KIF13A	63971	GPL15207	TRUE	TRUE	63971	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
AQP6	1	11755488_a_at	AQP6	363	GPL15207	TRUE	TRUE	363	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
EXOC7	1	11755489_a_at	EXOC7	23265	GPL15207	TRUE	TRUE	23265	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
EXOC7	1	11755490_x_at	EXOC7	23265	GPL15207	TRUE	TRUE	23265	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
DCDC2B	1	11755491_a_at	DCDC2B	149069	GPL15207	TRUE	TRUE	149069	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SUCLA2	1	11755492_a_at	SUCLA2	8803	GPL15207	TRUE	TRUE	8803	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
EXOC6	1	11755493_a_at	EXOC6	54536	GPL15207	TRUE	TRUE	54536	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SLC37A4	1	11755494_a_at	SLC37A4	2542	GPL15207	TRUE	TRUE	2542	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LRRC27	1	11755495_a_at	LRRC27	80313	GPL15207	TRUE	TRUE	80313	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RITA1	1	11755496_a_at	RITA1	84934	GPL15207	TRUE	TRUE	84934	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
WBSCR16	1	11755497_x_at	WBSCR16	81554	GPL15207	TRUE	TRUE	81554	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ATP6V0E2	1	11755498_s_at	ATP6V0E2	155066	GPL15207	TRUE	TRUE	155066	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
METAP1D	1	11755499_a_at	METAP1D	254042	GPL15207	TRUE	TRUE	254042	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
EFHC2	1	11755500_a_at	EFHC2	80258	GPL15207	TRUE	TRUE	80258	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
PLSCR2	1	11755501_a_at	PLSCR2	57047	GPL15207	TRUE	TRUE	57047	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
TECR	1	11755502_x_at	TECR	9524	GPL15207	TRUE	TRUE	9524	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
UBC	1	11755503_x_at	UBC	7316	GPL15207	TRUE	TRUE	7316	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RBM34	1	11755504_at	RBM34	23029	GPL15207	TRUE	TRUE	23029	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ZSWIM7	1	11755505_a_at	ZSWIM7	125150	GPL15207	TRUE	TRUE	125150	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
PICALM	1	11755506_a_at	PICALM	8301	GPL15207	TRUE	TRUE	8301	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PICALM	1	11755507_x_at	PICALM	8301	GPL15207	TRUE	TRUE	8301	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SFTPB	1	11755508_x_at	SFTPB	6439	GPL15207	TRUE	TRUE	6439	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ARHGEF9	1	11755509_a_at	ARHGEF9	23229	GPL15207	TRUE	TRUE	23229	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
PCCB	1	11755510_a_at	PCCB	5096	GPL15207	TRUE	TRUE	5096	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MTL5	1	11755511_x_at	MTL5	9633	GPL15207	TRUE	TRUE	9633	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZFAT	1	11755512_x_at	ZFAT	57623	GPL15207	TRUE	TRUE	57623	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZNF136	1	11755513_a_at	ZNF136	7695	GPL15207	TRUE	TRUE	7695	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
CTCF	1	11755514_s_at	CTCF	10664	GPL15207	TRUE	TRUE	10664	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
KIF16B	1	11755516_a_at	KIF16B	55614	GPL15207	TRUE	TRUE	55614	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ATRX	1	11755517_s_at	ATRX	546	GPL15207	TRUE	TRUE	546	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RNF165	1	11755518_a_at	RNF165	494470	GPL15207	TRUE	TRUE	494470	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TGS1	1	11755519_x_at	TGS1	96764	GPL15207	TRUE	TRUE	96764	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CERS6	1	11755520_s_at	CERS6	253782	GPL15207	TRUE	TRUE	253782	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
CTSV	1	11755521_a_at	CTSV	1515	GPL15207	TRUE	TRUE	1515	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
LPXN	1	11755522_a_at	LPXN	9404	GPL15207	TRUE	TRUE	9404	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
RBM47	1	11755523_a_at	RBM47	54502	GPL15207	TRUE	TRUE	54502	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ARCN1	1	11755524_a_at	ARCN1	372	GPL15207	TRUE	TRUE	372	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ATOH8	1	11755525_a_at	ATOH8	84913	GPL15207	TRUE	TRUE	84913	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
NDUFC2	1	11755526_x_at	NDUFC2	4718	GPL15207	TRUE	TRUE	4718	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PRPSAP2	1	11755527_x_at	PRPSAP2	5636	GPL15207	TRUE	TRUE	5636	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
LOC399815	1	11755528_a_at	LOC399815	399815	GPL15207	TRUE	TRUE	399815	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ZNF322	1	11755529_s_at	ZNF322	79692	GPL15207	TRUE	TRUE	79692	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
ZNF34	1	11755530_x_at	ZNF34	80778	GPL15207	TRUE	TRUE	80778	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TBX15	1	11755531_a_at	TBX15	6913	GPL15207	TRUE	TRUE	6913	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
RABGGTA	1	11755532_x_at	RABGGTA	5875	GPL15207	TRUE	TRUE	5875	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ADGRA3	1	11755533_a_at	ADGRA3	166647	GPL15207	TRUE	TRUE	166647	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
ADCY7	1	11755534_a_at	ADCY7	113	GPL15207	TRUE	TRUE	113	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SYNPO2L	1	11755535_x_at	SYNPO2L	79933	GPL15207	TRUE	TRUE	79933	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LDB3	1	11755536_a_at	LDB3	11155	GPL15207	TRUE	TRUE	11155	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RPAP1	1	11755538_s_at	RPAP1	26015	GPL15207	TRUE	TRUE	26015	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
DISC1	1	11755539_a_at	DISC1	27185	GPL15207	TRUE	TRUE	27185	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PUS7	1	11755540_a_at	PUS7	54517	GPL15207	TRUE	TRUE	54517	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
NUP58	1	11755541_x_at	NUP58	9818	GPL15207	TRUE	TRUE	9818	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
ZNF671	1	11755542_a_at	ZNF671	79891	GPL15207	TRUE	TRUE	79891	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
TMC5	1	11755543_a_at	TMC5	79838	GPL15207	TRUE	TRUE	79838	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
EFHB	1	11755544_a_at	EFHB	151651	GPL15207	TRUE	TRUE	151651	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
EXD1	1	11755545_x_at	EXD1	161829	GPL15207	TRUE	TRUE	161829	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LFNG	1	11755546_a_at	LFNG	3955	GPL15207	TRUE	TRUE	3955	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
STK33	1	11755547_a_at	STK33	65975	GPL15207	TRUE	TRUE	65975	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
OSBPL8	1	11755548_a_at	OSBPL8	114882	GPL15207	TRUE	TRUE	114882	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SEMA6D	1	11755549_a_at	SEMA6D	80031	GPL15207	TRUE	TRUE	80031	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
POU2F3	1	11755550_a_at	POU2F3	25833	GPL15207	TRUE	TRUE	25833	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MYO18B	1	11755551_a_at	MYO18B	84700	GPL15207	TRUE	TRUE	84700	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
BBOF1	1	11755552_a_at	BBOF1	80127	GPL15207	TRUE	TRUE	80127	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
WDR1	1	11755553_a_at	WDR1	9948	GPL15207	TRUE	TRUE	9948	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LRIT3	1	11755554_a_at	LRIT3	345193	GPL15207	TRUE	TRUE	345193	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
FANCM	1	11755555_a_at	FANCM	57697	GPL15207	TRUE	TRUE	57697	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
EXOC2	1	11755556_a_at	EXOC2	55770	GPL15207	TRUE	TRUE	55770	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
HACE1	1	11755557_a_at	HACE1	57531	GPL15207	TRUE	TRUE	57531	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
DRC7	1	11755558_a_at	DRC7	84229	GPL15207	TRUE	TRUE	84229	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
ADCK4	1	11755559_a_at	ADCK4	79934	GPL15207	TRUE	TRUE	79934	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PDE6A	1	11755560_a_at	PDE6A	5145	GPL15207	TRUE	TRUE	5145	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PPP2R1A	1	11755561_x_at	PPP2R1A	5518	GPL15207	TRUE	TRUE	5518	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
GPR39	1	11755562_a_at	GPR39	2863	GPL15207	TRUE	TRUE	2863	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MOK	1	11755563_x_at	MOK	5891	GPL15207	TRUE	TRUE	5891	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
KLK8	1	11755565_x_at	KLK8	11202	GPL15207	TRUE	TRUE	11202	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MROH1	1	11755566_a_at	MROH1	727957	GPL15207	TRUE	TRUE	727957	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
DMPK	1	11755567_x_at	DMPK	1760	GPL15207	TRUE	TRUE	1760	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SLC47A2	1	11755568_a_at	SLC47A2	146802	GPL15207	TRUE	TRUE	146802	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
TMEM64	1	11755569_a_at	TMEM64	169200	GPL15207	TRUE	TRUE	169200	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
MAP7D1	1	11755571_a_at	MAP7D1	55700	GPL15207	TRUE	TRUE	55700	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MAP7D1	1	11755572_x_at	MAP7D1	55700	GPL15207	TRUE	TRUE	55700	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
FAXDC2	1	11755573_s_at	FAXDC2	10826	GPL15207	TRUE	TRUE	10826	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
GALK1	1	11755574_a_at	GALK1	2584	GPL15207	TRUE	TRUE	2584	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
KCNU1	1	11755575_a_at	KCNU1	157855	GPL15207	TRUE	TRUE	157855	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
TRPM6	1	11755576_a_at	TRPM6	140803	GPL15207	TRUE	TRUE	140803	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
MEI1	1	11755577_x_at	MEI1	150365	GPL15207	TRUE	TRUE	150365	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SRRM5	1	11755578_a_at	SRRM5	100170229	GPL15207	TRUE	TRUE	100170229	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
CYLC1	1	11755580_a_at	CYLC1	1538	GPL15207	TRUE	TRUE	1538	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
LATS2	1	11755581_a_at	LATS2	26524	GPL15207	TRUE	TRUE	26524	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ZFP30	1	11755582_x_at	ZFP30	22835	GPL15207	TRUE	TRUE	22835	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
FAM161A	1	11755583_a_at	FAM161A	84140	GPL15207	TRUE	TRUE	84140	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
FAM161A	1	11755584_x_at	FAM161A	84140	GPL15207	TRUE	TRUE	84140	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
AZI2	1	11755585_a_at	AZI2	64343	GPL15207	TRUE	TRUE	64343	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MAN2C1	1	11755586_x_at	MAN2C1	4123	GPL15207	TRUE	TRUE	4123	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TRIM22	1	11755587_a_at	TRIM22	10346	GPL15207	TRUE	TRUE	10346	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SLC5A5	1	11755588_a_at	SLC5A5	6528	GPL15207	TRUE	TRUE	6528	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
DHRS2	1	11755589_a_at	DHRS2	10202	GPL15207	TRUE	TRUE	10202	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PRMT8	1	11755590_a_at	PRMT8	56341	GPL15207	TRUE	TRUE	56341	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
MSTO1	1	11755591_x_at	MSTO1	55154	GPL15207	TRUE	TRUE	55154	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
DNAJC24	1	11755592_s_at	DNAJC24	120526	GPL15207	TRUE	TRUE	120526	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ATG13	1	11755593_a_at	ATG13	9776	GPL15207	TRUE	TRUE	9776	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
KRT71	1	11755594_a_at	KRT71	112802	GPL15207	TRUE	TRUE	112802	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
TGDS	1	11755595_a_at	TGDS	23483	GPL15207	TRUE	TRUE	23483	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
NLRP4	1	11755596_a_at	NLRP4	147945	GPL15207	TRUE	TRUE	147945	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SLC25A47	1	11755597_x_at	SLC25A47	283600	GPL15207	TRUE	TRUE	283600	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
PPP2R3C	1	11755598_a_at	PPP2R3C	55012	GPL15207	TRUE	TRUE	55012	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
POU5F1	1	11755599_x_at	POU5F1	5460	GPL15207	TRUE	TRUE	5460	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
GEMIN6	1	11755600_a_at	GEMIN6	79833	GPL15207	TRUE	TRUE	79833	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
CCL13	1	11755601_a_at	CCL13	6357	GPL15207	TRUE	TRUE	6357	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ENO3	1	11755602_x_at	ENO3	2027	GPL15207	TRUE	TRUE	2027	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ARL8B	1	11755603_a_at	ARL8B	55207	GPL15207	TRUE	TRUE	55207	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RPL7A	1	11755604_x_at	RPL7A	6130	GPL15207	TRUE	TRUE	6130	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
MALAT1	1	11755605_s_at	MALAT1	378938	GPL15207	TRUE	TRUE	378938	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
IFI30	1	11755606_x_at	IFI30	10437	GPL15207	TRUE	TRUE	10437	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
KIAA1549	1	11755607_a_at	KIAA1549	57670	GPL15207	TRUE	TRUE	57670	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
KIAA1549	1	11755608_x_at	KIAA1549	57670	GPL15207	TRUE	TRUE	57670	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
HYDIN	1	11755609_a_at	HYDIN	54768	GPL15207	TRUE	TRUE	54768	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PGPEP1L	1	11755610_a_at	PGPEP1L	145814	GPL15207	TRUE	TRUE	145814	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PFKFB3	1	11755611_a_at	PFKFB3	5209	GPL15207	TRUE	TRUE	5209	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SNRPA1	1	11755612_s_at	SNRPA1	6627	GPL15207	TRUE	TRUE	6627	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
FERMT1	1	11755613_a_at	FERMT1	55612	GPL15207	TRUE	TRUE	55612	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
FERMT1	1	11755614_s_at	FERMT1	55612	GPL15207	TRUE	TRUE	55612	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
JAKMIP3	1	11755615_a_at	JAKMIP3	282973	GPL15207	TRUE	TRUE	282973	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
