gene_symbol	entrez_id_a	entrez_id_n	entrez_agreement
LTK	4058	4058	TRUE
LTV1	84946	84946	TRUE
LUC7L	55692	55692	TRUE
LUC7L3	51747	51747	TRUE
LUM	4060	4060	TRUE
LUZP1	7798	7798	TRUE
LUZP2	338645	338645	TRUE
LUZP4	51213	51213	TRUE
LXN	56925	56925	TRUE
LY6D	8581	8581	TRUE
LY6E	4061	4061	TRUE
LY6G5C	80741	80741	TRUE
LY6G6C	80740	80740	TRUE
LY6G6D	58530	58530	TRUE
LY6G6F	259215	259215	TRUE
LY6H	4062	4062	TRUE
LY6K	54742	54742	TRUE
LY75	4065	4065	TRUE
LY86	9450	9450	TRUE
LY9	4063	4063	TRUE
LY96	23643	23643	TRUE
LYAR	55646	55646	TRUE
LYG1	129530	129530	TRUE
LYG2	254773	254773	TRUE
LYL1	4066	4066	TRUE
LYN	4067	4067	TRUE
LYNX1	66004	66004	TRUE
LYPD1	116372	116372	TRUE
LYPD2	137797	137797	TRUE
LYPD3	27076	27076	TRUE
LYPD4	147719	147719	TRUE
LYPD5	284348	284348	TRUE
LYPD6	130574	130574	TRUE
LYPD6B	130576	130576	TRUE
LYPLA1	10434	10434	TRUE
LYPLA2	11313	11313	TRUE
LYPLAL1	127018	127018	TRUE
LYRM1	57149	57149	TRUE
LYRM2	57226	57226	TRUE
LYRM4	57128	57128	TRUE
LYRM5	144363	144363	TRUE
LYRM7	90624	90624	TRUE
LYSMD1	388695	388695	TRUE
LYSMD2	256586	256586	TRUE
LYSMD3	116068	116068	TRUE
LYSMD4	145748	145748	TRUE
LYST	1130	1130	TRUE
LYVE1	10894	10894	TRUE
LYZ	4069	4069	TRUE
LYZL4	131375	131375	TRUE
LYZL6	57151	57151	TRUE
LZIC	84328	84328	TRUE
LZTFL1	54585	54585	TRUE
LZTR1	8216	8216	TRUE
LZTS1	11178	11178	TRUE
LZTS2	84445	84445	TRUE
M6PR	4074	4074	TRUE
MAB21L2	10586	10586	TRUE
MACC1	346389	346389	TRUE
MACF1	23499	23499	TRUE
MACROD1	28992	28992	TRUE
MACROD2	140733	140733	TRUE
MAD1L1	8379	8379	TRUE
MAD2L1	4085	4085	TRUE
MAD2L1BP	9587	9587	TRUE
MAD2L2	10459	10459	TRUE
MADCAM1	8174	8174	TRUE
MADD	8567	8567	TRUE
MAEA	10296	10296	TRUE
MAEL	84944	84944	TRUE
MAF	4094	4094	TRUE
MAF1	84232	84232	TRUE
MAFA	389692	389692	TRUE
MAFB	9935	9935	TRUE
MAFF	23764	23764	TRUE
MAFG	4097	4097	TRUE
MAFK	7975	7975	TRUE
MAG	4099	4099	TRUE
MAGEA1	4100	4100	TRUE
MAGEA10	4109	4109	TRUE
MAGEA11	4110	4110	TRUE
MAGEA12	4111	4111	TRUE
MAGEA4	4103	4103	TRUE
MAGEA8	4107	4107	TRUE
MAGEB1	4112	4112	TRUE
MAGEB10	139422	139422	TRUE
MAGEB16	139604	139604	TRUE
MAGEB18	286514	286514	TRUE
MAGEB2	4113	4113	TRUE
MAGEB3	4114	4114	TRUE
MAGEB4	4115	4115	TRUE
MAGEB6	158809	158809	TRUE
MAGEC1	9947	9947	TRUE
MAGEC2	51438	51438	TRUE
MAGEC3	139081	139081	TRUE
MAGED1	9500	9500	TRUE
MAGED2	10916	10916	TRUE
MAGEE1	57692	57692	TRUE
MAGEE2	139599	139599	TRUE
MAGEF1	64110	64110	TRUE
MAGEH1	28986	28986	TRUE
MAGEL2	54551	54551	TRUE
MAGI1	9223	9223	TRUE
MAGI2	9863	9863	TRUE
MAGI3	260425	260425	TRUE
MAGIX	79917	79917	TRUE
MAGOH	4116	4116	TRUE
MAGOHB	55110	55110	TRUE
MAGT1	84061	84061	TRUE
MAK	4117	4117	TRUE
MAK16	84549	84549	TRUE
MAL	4118	4118	TRUE
MAL2	114569	114569	TRUE
MALAT1	378938	378938	TRUE
MALL	7851	7851	TRUE
MALT1	10892	10892	TRUE
MAMDC2	256691	256691	TRUE
MAMDC4	158056	158056	TRUE
MAML1	9794	9794	TRUE
MAML2	84441	84441	TRUE
MAML3	55534	55534	TRUE
MAMLD1	10046	10046	TRUE
MAMSTR	284358	284358	TRUE
MAN1A1	4121	4121	TRUE
MAN1A2	10905	10905	TRUE
MAN1B1	11253	11253	TRUE
MAN1C1	57134	57134	TRUE
MAN2A1	4124	4124	TRUE
MAN2A2	4122	4122	TRUE
MAN2B1	4125	4125	TRUE
MAN2B2	23324	23324	TRUE
MAN2C1	4123	4123	TRUE
MANBA	4126	4126	TRUE
MANBAL	63905	63905	TRUE
MANEA	79694	79694	TRUE
MANEAL	149175	149175	TRUE
MANF	7873	7873	TRUE
MANSC1	54682	54682	TRUE
MAOA	4128	4128	TRUE
MAOB	4129	4129	TRUE
MAP1A	4130	4130	TRUE
MAP1B	4131	4131	TRUE
MAP1LC3A	84557	84557	TRUE
MAP1LC3B	81631	81631	TRUE
MAP1LC3C	440738	440738	TRUE
MAP1S	55201	55201	TRUE
MAP2	4133	4133	TRUE
MAP2K1	5604	5604	TRUE
MAP2K2	5605	5605	TRUE
MAP2K3	5606	5606	TRUE
MAP2K4	6416	6416	TRUE
MAP2K5	5607	5607	TRUE
MAP2K6	5608	5608	TRUE
MAP2K7	5609	5609	TRUE
MAP3K1	4214	4214	TRUE
MAP3K10	4294	4294	TRUE
MAP3K11	4296	4296	TRUE
MAP3K12	7786	7786	TRUE
MAP3K13	9175	9175	TRUE
MAP3K14	9020	9020	TRUE
MAP3K15	389840	389840	TRUE
MAP3K2	10746	10746	TRUE
MAP3K3	4215	4215	TRUE
MAP3K4	4216	4216	TRUE
MAP3K5	4217	4217	TRUE
MAP3K6	9064	9064	TRUE
MAP3K7	6885	6885	TRUE
MAP3K8	1326	1326	TRUE
MAP3K9	4293	4293	TRUE
MAP4	4134	4134	TRUE
MAP4K1	11184	11184	TRUE
MAP4K2	5871	5871	TRUE
MAP4K3	8491	8491	TRUE
MAP4K4	9448	9448	TRUE
MAP4K5	11183	11183	TRUE
MAP6	4135	4135	TRUE
MAP6D1	79929	79929	TRUE
MAP7	9053	9053	TRUE
MAP7D1	55700	55700	TRUE
MAP7D2	256714	256714	TRUE
MAP7D3	79649	79649	TRUE
MAP9	79884	79884	TRUE
MAPK1	5594	5594	TRUE
MAPK10	5602	5602	TRUE
MAPK11	5600	5600	TRUE
MAPK12	6300	6300	TRUE
MAPK13	5603	5603	TRUE
MAPK14	1432	1432	TRUE
MAPK15	225689	225689	TRUE
MAPK1IP1L	93487	93487	TRUE
MAPK3	5595	5595	TRUE
MAPK4	5596	5596	TRUE
MAPK6	5597	5597	TRUE
MAPK7	5598	5598	TRUE
MAPK8	5599	5599	TRUE
MAPK8IP1	9479	9479	TRUE
MAPK8IP2	23542	23542	TRUE
MAPK8IP3	23162	23162	TRUE
MAPK9	5601	5601	TRUE
MAPKAP1	79109	79109	TRUE
MAPKAPK2	9261	9261	TRUE
MAPKAPK3	7867	7867	TRUE
MAPKAPK5	8550	8550	TRUE
MAPKBP1	23005	23005	TRUE
MAPRE1	22919	22919	TRUE
MAPRE2	10982	10982	TRUE
MAPRE3	22924	22924	TRUE
MAPT	4137	4137	TRUE
MARCKS	4082	4082	TRUE
MARCKSL1	65108	65108	TRUE
MARCO	8685	8685	TRUE
MARK1	4139	4139	TRUE
MARK2	2011	2011	TRUE
MARK3	4140	4140	TRUE
MARK4	57787	57787	TRUE
MARS	4141	4141	TRUE
MARS2	92935	92935	TRUE
MARVELD2	153562	153562	TRUE
MARVELD3	91862	91862	TRUE
MAS1	4142	4142	TRUE
MAS1L	116511	116511	TRUE
MASP1	5648	5648	TRUE
MASP2	10747	10747	TRUE
MAST1	22983	22983	TRUE
MAST2	23139	23139	TRUE
MAST3	23031	23031	TRUE
MAST4	375449	375449	TRUE
MASTL	84930	84930	TRUE
MAT1A	4143	4143	TRUE
MAT2A	4144	4144	TRUE
MAT2B	27430	27430	TRUE
MATK	4145	4145	TRUE
MATN1	4146	4146	TRUE
MATN2	4147	4147	TRUE
MATN3	4148	4148	TRUE
MATN4	8785	8785	TRUE
MATR3	9782	9782	TRUE
MAVS	57506	57506	TRUE
MAX	4149	4149	TRUE
MAZ	4150	4150	TRUE
MB	4151	4151	TRUE
MBD1	4152	4152	TRUE
MBD2	8932	8932	TRUE
MBD3	53615	53615	TRUE
MBD3L1	85509	85509	TRUE
MBD3L5	284428	284428	TRUE
MBD4	8930	8930	TRUE
MBD5	55777	55777	TRUE
MBD6	114785	114785	TRUE
MBIP	51562	51562	TRUE
MBL2	4153	4153	TRUE
MBLAC1	255374	255374	TRUE
MBLAC2	153364	153364	TRUE
MBNL1	4154	4154	TRUE
MBNL2	10150	10150	TRUE
MBNL3	55796	55796	TRUE
MBOAT1	154141	154141	TRUE
MBOAT2	129642	129642	TRUE
MBOAT4	619373	619373	TRUE
MBOAT7	79143	79143	TRUE
MBP	4155	4155	TRUE
MBTD1	54799	54799	TRUE
MBTPS1	8720	8720	TRUE
MBTPS2	51360	51360	TRUE
MC1R	4157	4157	TRUE
MC2R	4158	4158	TRUE
MC3R	4159	4159	TRUE
MC4R	4160	4160	TRUE
MC5R	4161	4161	TRUE
MCAM	4162	4162	TRUE
MCAT	27349	27349	TRUE
MCC	4163	4163	TRUE
MCCC1	56922	56922	TRUE
MCCC2	64087	64087	TRUE
MCCD1	401250	401250	TRUE
MCEE	84693	84693	TRUE
MCF2	4168	4168	TRUE
MCF2L	23263	23263	TRUE
MCF2L2	23101	23101	TRUE
MCFD2	90411	90411	TRUE
MCHR1	2847	2847	TRUE
MCHR2	84539	84539	TRUE
MCL1	4170	4170	TRUE
MCM10	55388	55388	TRUE
MCM2	4171	4171	TRUE
MCM3	4172	4172	TRUE
MCM3AP	8888	8888	TRUE
MCM4	4173	4173	TRUE
MCM5	4174	4174	TRUE
MCM6	4175	4175	TRUE
MCM7	4176	4176	TRUE
MCM8	84515	84515	TRUE
MCM9	254394	254394	TRUE
MCOLN1	57192	57192	TRUE
MCOLN2	255231	255231	TRUE
MCOLN3	55283	55283	TRUE
MCPH1	79648	79648	TRUE
MCRS1	10445	10445	TRUE
MCTP1	79772	79772	TRUE
MCTP2	55784	55784	TRUE
MCTS1	28985	28985	TRUE
MDC1	9656	9656	TRUE
MDFI	4188	4188	TRUE
MDFIC	29969	29969	TRUE
MDGA1	266727	266727	TRUE
MDGA2	161357	161357	TRUE
MDH1	4190	4190	TRUE
MDH1B	130752	130752	TRUE
MDH2	4191	4191	TRUE
MDK	4192	4192	TRUE
MDM1	56890	56890	TRUE
MDM2	4193	4193	TRUE
MDM4	4194	4194	TRUE
MDN1	23195	23195	TRUE
ME1	4199	4199	TRUE
ME2	4200	4200	TRUE
ME3	10873	10873	TRUE
MEA1	4201	4201	TRUE
MEAF6	64769	64769	TRUE
MECOM	2122	2122	TRUE
MECP2	4204	4204	TRUE
MECR	51102	51102	TRUE
MED1	5469	5469	TRUE
MED10	84246	84246	TRUE
MED11	400569	400569	TRUE
MED12	9968	9968	TRUE
MED12L	116931	116931	TRUE
MED13	9969	9969	TRUE
MED13L	23389	23389	TRUE
MED14	9282	9282	TRUE
MED15	51586	51586	TRUE
MED16	10025	10025	TRUE
MED17	9440	9440	TRUE
MED18	54797	54797	TRUE
MED19	219541	219541	TRUE
MED20	9477	9477	TRUE
MED21	9412	9412	TRUE
MED22	6837	6837	TRUE
MED23	9439	9439	TRUE
MED24	9862	9862	TRUE
MED25	81857	81857	TRUE
MED26	9441	9441	TRUE
MED27	9442	9442	TRUE
MED28	80306	80306	TRUE
MED29	55588	55588	TRUE
MED30	90390	90390	TRUE
MED31	51003	51003	TRUE
MED4	29079	29079	TRUE
MED6	10001	10001	TRUE
MED7	9443	9443	TRUE
MED8	112950	112950	TRUE
MED9	55090	55090	TRUE
MEF2A	4205	4205	TRUE
MEF2C	4208	4208	TRUE
MEF2D	4209	4209	TRUE
MEFV	4210	4210	TRUE
MEGF10	84466	84466	TRUE
MEGF11	84465	84465	TRUE
MEGF6	1953	1953	TRUE
MEGF8	1954	1954	TRUE
MEGF9	1955	1955	TRUE
MEI1	150365	150365	TRUE
MEIG1	644890	644890	TRUE
MEIS1	4211	4211	TRUE
MEIS2	4212	4212	TRUE
MEIS3	56917	56917	TRUE
MELK	9833	9833	TRUE
MEN1	4221	4221	TRUE
MEOX1	4222	4222	TRUE
MEOX2	4223	4223	TRUE
MEP1A	4224	4224	TRUE
MEP1B	4225	4225	TRUE
MEPCE	56257	56257	TRUE
MEPE	56955	56955	TRUE
MERTK	10461	10461	TRUE
MESDC1	59274	59274	TRUE
MESDC2	23184	23184	TRUE
MESP1	55897	55897	TRUE
MESP2	145873	145873	TRUE
MEST	4232	4232	TRUE
MESTIT1	317751	317751	TRUE
MET	4233	4233	TRUE
METAP1	23173	23173	TRUE
METAP2	10988	10988	TRUE
METRN	79006	79006	TRUE
METRNL	284207	284207	TRUE
METTL1	4234	4234	TRUE
METTL10	399818	399818	TRUE
METTL11B	149281	149281	TRUE
METTL12	751071	751071	TRUE
METTL13	51603	51603	TRUE
METTL14	57721	57721	TRUE
METTL2A	339175	339175	TRUE
METTL2B	55798	55798	TRUE
METTL3	56339	56339	TRUE
METTL4	64863	64863	TRUE
METTL5	29081	29081	TRUE
METTL6	131965	131965	TRUE
METTL7A	25840	25840	TRUE
METTL7B	196410	196410	TRUE
METTL8	79828	79828	TRUE
METTL9	51108	51108	TRUE
MEX3A	92312	92312	TRUE
MEX3B	84206	84206	TRUE
MEX3C	51320	51320	TRUE
MEX3D	399664	399664	TRUE
MFAP1	4236	4236	TRUE
MFAP2	4237	4237	TRUE
MFAP3	4238	4238	TRUE
MFAP3L	9848	9848	TRUE
MFAP4	4239	4239	TRUE
MFAP5	8076	8076	TRUE
MFF	56947	56947	TRUE
MFGE8	4240	4240	TRUE
MFHAS1	9258	9258	TRUE
MFI2	4241	4241	TRUE
MFN1	55669	55669	TRUE
MFN2	9927	9927	TRUE
MFNG	4242	4242	TRUE
MFSD1	64747	64747	TRUE
MFSD10	10227	10227	TRUE
MFSD11	79157	79157	TRUE
MFSD2A	84879	84879	TRUE
MFSD2B	388931	388931	TRUE
MFSD3	113655	113655	TRUE
MFSD4	148808	148808	TRUE
MFSD5	84975	84975	TRUE
MFSD6	54842	54842	TRUE
MFSD6L	162387	162387	TRUE
MFSD7	84179	84179	TRUE
MFSD8	256471	256471	TRUE
MFSD9	84804	84804	TRUE
MGA	23269	23269	TRUE
MGAM	8972	8972	TRUE
MGAT1	4245	4245	TRUE
MGAT2	4247	4247	TRUE
MGAT3	4248	4248	TRUE
MGAT4A	11320	11320	TRUE
MGAT4B	11282	11282	TRUE
MGAT4C	25834	25834	TRUE
MGAT5	4249	4249	TRUE
MGAT5B	146664	146664	TRUE
MGC45922	284365	284365	TRUE
MGEA5	10724	10724	TRUE
MGLL	11343	11343	TRUE
MGMT	4255	4255	TRUE
MGP	4256	4256	TRUE
MGRN1	23295	23295	TRUE
MGST1	4257	4257	TRUE
MGST2	4258	4258	TRUE
MGST3	4259	4259	TRUE
MIA	8190	8190	TRUE
MIA3	375056	375056	TRUE
MIB1	57534	57534	TRUE
MIB2	142678	142678	TRUE
MICAL1	64780	64780	TRUE
MICAL2	9645	9645	TRUE
MICAL3	57553	57553	TRUE
MICALL1	85377	85377	TRUE
MICALL2	79778	79778	TRUE
MICB	4277	4277	TRUE
MID1	4281	4281	TRUE
MID1IP1	58526	58526	TRUE
MID2	11043	11043	TRUE
MIDN	90007	90007	TRUE
MIER1	57708	57708	TRUE
MIER2	54531	54531	TRUE
MIER3	166968	166968	TRUE
MIF	4282	4282	TRUE
MIF4GD	57409	57409	TRUE
MIIP	60672	60672	TRUE
MINA	84864	84864	TRUE
MINK1	50488	50488	TRUE
MINPP1	9562	9562	TRUE
MIOS	54468	54468	TRUE
MIOX	55586	55586	TRUE
MIP	4284	4284	TRUE
MIPEP	4285	4285	TRUE
MIPOL1	145282	145282	TRUE
MIS12	79003	79003	TRUE
MITD1	129531	129531	TRUE
MITF	4286	4286	TRUE
MIXL1	83881	83881	TRUE
MKI67	4288	4288	TRUE
MKKS	8195	8195	TRUE
MKL1	57591	57591	TRUE
MKL2	57496	57496	TRUE
MKLN1	4289	4289	TRUE
MKNK1	8569	8569	TRUE
MKNK2	2872	2872	TRUE
MKRN1	23608	23608	TRUE
MKRN2	23609	23609	TRUE
MKRN3	7681	7681	TRUE
MKS1	54903	54903	TRUE
MKX	283078	283078	TRUE
MLANA	2315	2315	TRUE
MLC1	23209	23209	TRUE
MLEC	9761	9761	TRUE
MLF1	4291	4291	TRUE
MLF2	8079	8079	TRUE
MLH1	4292	4292	TRUE
MLH3	27030	27030	TRUE
MLKL	197259	197259	TRUE
MLLT1	4298	4298	TRUE
MLLT10	8028	8028	TRUE
MLLT11	10962	10962	TRUE
MLLT3	4300	4300	TRUE
MLLT4	4301	4301	TRUE
MLLT6	4302	4302	TRUE
MLN	4295	4295	TRUE
MLNR	2862	2862	TRUE
MLPH	79083	79083	TRUE
MLST8	64223	64223	TRUE
MLX	6945	6945	TRUE
MLXIP	22877	22877	TRUE
MLXIPL	51085	51085	TRUE
MLYCD	23417	23417	TRUE
MMAA	166785	166785	TRUE
MMAB	326625	326625	TRUE
MMACHC	25974	25974	TRUE
MMADHC	27249	27249	TRUE
MMD	23531	23531	TRUE
MME	4311	4311	TRUE
MMEL1	79258	79258	TRUE
MMGT1	93380	93380	TRUE
MMP1	4312	4312	TRUE
MMP10	4319	4319	TRUE
MMP11	4320	4320	TRUE
MMP12	4321	4321	TRUE
MMP13	4322	4322	TRUE
MMP14	4323	4323	TRUE
MMP15	4324	4324	TRUE
MMP16	4325	4325	TRUE
MMP17	4326	4326	TRUE
MMP19	4327	4327	TRUE
MMP2	4313	4313	TRUE
MMP20	9313	9313	TRUE
MMP21	118856	118856	TRUE
MMP24	10893	10893	TRUE
MMP25	64386	64386	TRUE
MMP26	56547	56547	TRUE
MMP27	64066	64066	TRUE
MMP28	79148	79148	TRUE
MMP3	4314	4314	TRUE
MMP7	4316	4316	TRUE
MMP8	4317	4317	TRUE
MMP9	4318	4318	TRUE
MMRN1	22915	22915	TRUE
MMRN2	79812	79812	TRUE
MMS19	64210	64210	TRUE
MN1	4330	4330	TRUE
MNAT1	4331	4331	TRUE
MND1	84057	84057	TRUE
MNDA	4332	4332	TRUE
MNS1	55329	55329	TRUE
MNT	4335	4335	TRUE
MNX1	3110	3110	TRUE
MOAP1	64112	64112	TRUE
MOB2	81532	81532	TRUE
MOBP	4336	4336	TRUE
MOCOS	55034	55034	TRUE
MOCS1	4337	4337	TRUE
MOCS2	4338	4338	TRUE
MOCS3	27304	27304	TRUE
MOG	4340	4340	TRUE
MOGAT1	116255	116255	TRUE
MOGAT2	80168	80168	TRUE
MOGAT3	346606	346606	TRUE
MOGS	7841	7841	TRUE
MON1A	84315	84315	TRUE
MON1B	22879	22879	TRUE
MON2	23041	23041	TRUE
MORC1	27136	27136	TRUE
MORC2	22880	22880	TRUE
MORC3	23515	23515	TRUE
MORC4	79710	79710	TRUE
MORF4L1	10933	10933	TRUE
MORF4L2	9643	9643	TRUE
MORN1	79906	79906	TRUE
MORN2	729967	729967	TRUE
MORN3	283385	283385	TRUE
MORN4	118812	118812	TRUE
MORN5	254956	254956	TRUE
MOS	4342	4342	TRUE
MOSPD1	56180	56180	TRUE
MOSPD2	158747	158747	TRUE
MOSPD3	64598	64598	TRUE
MOV10	4343	4343	TRUE
MOV10L1	54456	54456	TRUE
MOXD1	26002	26002	TRUE
MPDU1	9526	9526	TRUE
MPDZ	8777	8777	TRUE
MPEG1	219972	219972	TRUE
MPG	4350	4350	TRUE
MPHOSPH10	10199	10199	TRUE
MPHOSPH6	10200	10200	TRUE
MPHOSPH8	54737	54737	TRUE
MPHOSPH9	10198	10198	TRUE
MPI	4351	4351	TRUE
MPL	4352	4352	TRUE
MPND	84954	84954	TRUE
MPO	4353	4353	TRUE
MPP1	4354	4354	TRUE
MPP2	4355	4355	TRUE
MPP3	4356	4356	TRUE
MPP4	58538	58538	TRUE
MPP5	64398	64398	TRUE
MPP6	51678	51678	TRUE
MPP7	143098	143098	TRUE
MPPE1	65258	65258	TRUE
MPPED1	758	758	TRUE
MPPED2	744	744	TRUE
MPRIP	23164	23164	TRUE
MPST	4357	4357	TRUE
MPV17	4358	4358	TRUE
MPV17L	255027	255027	TRUE
MPV17L2	84769	84769	TRUE
MPZ	4359	4359	TRUE
MPZL1	9019	9019	TRUE
MPZL2	10205	10205	TRUE
MPZL3	196264	196264	TRUE
MR1	3140	3140	TRUE
MRAP	56246	56246	TRUE
MRAP2	112609	112609	TRUE
MRAS	22808	22808	TRUE
MRC2	9902	9902	TRUE
MRE11A	4361	4361	TRUE
MREG	55686	55686	TRUE
MRFAP1	93621	93621	TRUE
MRFAP1L1	114932	114932	TRUE
MRGPRD	116512	116512	TRUE
MRGPRE	116534	116534	TRUE
MRGPRF	116535	116535	TRUE
MRGPRX1	259249	259249	TRUE
MRGPRX2	117194	117194	TRUE
MRGPRX3	117195	117195	TRUE
MRGPRX4	117196	117196	TRUE
MRI1	84245	84245	TRUE
MRM1	79922	79922	TRUE
MRO	83876	83876	TRUE
MRPL1	65008	65008	TRUE
MRPL10	124995	124995	TRUE
MRPL11	65003	65003	TRUE
MRPL12	6182	6182	TRUE
MRPL13	28998	28998	TRUE
MRPL14	64928	64928	TRUE
MRPL15	29088	29088	TRUE
MRPL16	54948	54948	TRUE
MRPL17	63875	63875	TRUE
MRPL18	29074	29074	TRUE
MRPL19	9801	9801	TRUE
MRPL2	51069	51069	TRUE
MRPL20	55052	55052	TRUE
MRPL21	219927	219927	TRUE
MRPL22	29093	29093	TRUE
MRPL24	79590	79590	TRUE
MRPL27	51264	51264	TRUE
MRPL28	10573	10573	TRUE
MRPL3	11222	11222	TRUE
MRPL30	51263	51263	TRUE
MRPL32	64983	64983	TRUE
MRPL33	9553	9553	TRUE
MRPL34	64981	64981	TRUE
MRPL35	51318	51318	TRUE
MRPL36	64979	64979	TRUE
MRPL37	51253	51253	TRUE
MRPL38	64978	64978	TRUE
MRPL39	54148	54148	TRUE
MRPL4	51073	51073	TRUE
MRPL40	64976	64976	TRUE
MRPL41	64975	64975	TRUE
MRPL42	28977	28977	TRUE
MRPL43	84545	84545	TRUE
MRPL44	65080	65080	TRUE
MRPL45	84311	84311	TRUE
MRPL46	26589	26589	TRUE
MRPL47	57129	57129	TRUE
MRPL48	51642	51642	TRUE
MRPL49	740	740	TRUE
MRPL50	54534	54534	TRUE
MRPL51	51258	51258	TRUE
MRPL52	122704	122704	TRUE
MRPL54	116541	116541	TRUE
MRPL55	128308	128308	TRUE
MRPL9	65005	65005	TRUE
MRPS10	55173	55173	TRUE
MRPS11	64963	64963	TRUE
MRPS12	6183	6183	TRUE
MRPS14	63931	63931	TRUE
MRPS15	64960	64960	TRUE
MRPS16	51021	51021	TRUE
MRPS17	51373	51373	TRUE
MRPS18A	55168	55168	TRUE
MRPS18B	28973	28973	TRUE
MRPS18C	51023	51023	TRUE
MRPS2	51116	51116	TRUE
MRPS21	54460	54460	TRUE
MRPS22	56945	56945	TRUE
MRPS23	51649	51649	TRUE
MRPS25	64432	64432	TRUE
MRPS26	64949	64949	TRUE
MRPS27	23107	23107	TRUE
MRPS28	28957	28957	TRUE
MRPS30	10884	10884	TRUE
MRPS31	10240	10240	TRUE
MRPS33	51650	51650	TRUE
MRPS34	65993	65993	TRUE
MRPS35	60488	60488	TRUE
MRPS36	92259	92259	TRUE
MRPS5	64969	64969	TRUE
MRPS6	64968	64968	TRUE
MRPS7	51081	51081	TRUE
MRPS9	64965	64965	TRUE
MRRF	92399	92399	TRUE
MRS2	57380	57380	TRUE
MRTO4	51154	51154	TRUE
MRVI1	10335	10335	TRUE
MS4A1	931	931	TRUE
MS4A10	341116	341116	TRUE
MS4A12	54860	54860	TRUE
MS4A13	503497	503497	TRUE
MS4A14	84689	84689	TRUE
MS4A15	219995	219995	TRUE
MS4A2	2206	2206	TRUE
MS4A3	932	932	TRUE
MS4A4A	51338	51338	TRUE
MS4A5	64232	64232	TRUE
MS4A6A	64231	64231	TRUE
MS4A6E	245802	245802	TRUE
MS4A7	58475	58475	TRUE
MSC	9242	9242	TRUE
MSGN1	343930	343930	TRUE
MSH2	4436	4436	TRUE
MSH3	4437	4437	TRUE
MSH4	4438	4438	TRUE
MSH6	2956	2956	TRUE
MSI1	4440	4440	TRUE
MSI2	124540	124540	TRUE
MSL1	339287	339287	TRUE
MSL2	55167	55167	TRUE
MSL3	10943	10943	TRUE
MSLN	10232	10232	TRUE
MSLNL	401827	401827	TRUE
MSMB	4477	4477	TRUE
MSMP	692094	692094	TRUE
MSN	4478	4478	TRUE
MSR1	4481	4481	TRUE
MSRA	4482	4482	TRUE
MSRB2	22921	22921	TRUE
MSRB3	253827	253827	TRUE
MST1	4485	4485	TRUE
MST1R	4486	4486	TRUE
MSTN	2660	2660	TRUE
MSTO1	55154	55154	TRUE
MSX1	4487	4487	TRUE
MSX2	4488	4488	TRUE
MT1B	4490	4490	TRUE
MT1DP	326343	326343	TRUE
MT1E	4493	4493	TRUE
MT1F	4494	4494	TRUE
MT1G	4495	4495	TRUE
MT1H	4496	4496	TRUE
MT1IP	644314	644314	TRUE
MT1JP	4498	4498	TRUE
MT1M	4499	4499	TRUE
MT1X	4501	4501	TRUE
MT2A	4502	4502	TRUE
MT3	4504	4504	TRUE
MT4	84560	84560	TRUE
MTA1	9112	9112	TRUE
MTA2	9219	9219	TRUE
MTA3	57504	57504	TRUE
MTAP	4507	4507	TRUE
MTBP	27085	27085	TRUE
MTCH1	23787	23787	TRUE
MTCH2	23788	23788	TRUE
MTCP1	4515	4515	TRUE
MTDH	92140	92140	TRUE
MTF1	4520	4520	TRUE
MTF2	22823	22823	TRUE
MTFMT	123263	123263	TRUE
MTFR1	9650	9650	TRUE
MTG1	92170	92170	TRUE
MTHFD1	4522	4522	TRUE
MTHFD1L	25902	25902	TRUE
MTHFD2	10797	10797	TRUE
MTHFD2L	441024	441024	TRUE
MTHFR	4524	4524	TRUE
MTHFSD	64779	64779	TRUE
MTIF2	4528	4528	TRUE
MTIF3	219402	219402	TRUE
MTL5	9633	9633	TRUE
MTM1	4534	4534	TRUE
MTMR1	8776	8776	TRUE
MTMR10	54893	54893	TRUE
MTMR11	10903	10903	TRUE
MTMR12	54545	54545	TRUE
MTMR14	64419	64419	TRUE
MTMR2	8898	8898	TRUE
MTMR3	8897	8897	TRUE
MTMR4	9110	9110	TRUE
MTMR6	9107	9107	TRUE
MTMR7	9108	9108	TRUE
MTMR8	55613	55613	TRUE
MTMR9	66036	66036	TRUE
MTNR1A	4543	4543	TRUE
MTNR1B	4544	4544	TRUE
MTO1	25821	25821	TRUE
MTOR	2475	2475	TRUE
MTPAP	55149	55149	TRUE
MTR	4548	4548	TRUE
MTRF1	9617	9617	TRUE
MTRF1L	54516	54516	TRUE
MTRR	4552	4552	TRUE
MTSS1	9788	9788	TRUE
MTSS1L	92154	92154	TRUE
MTTP	4547	4547	TRUE
MTUS1	57509	57509	TRUE
MTUS2	23281	23281	TRUE
MTX1	4580	4580	TRUE
MTX2	10651	10651	TRUE
MTX3	345778	345778	TRUE
MUC1	4582	4582	TRUE
MUC12	10071	10071	TRUE
MUC13	56667	56667	TRUE
MUC15	143662	143662	TRUE
MUC16	94025	94025	TRUE
MUC17	140453	140453	TRUE
MUC2	4583	4583	TRUE
MUC20	200958	200958	TRUE
MUC21	394263	394263	TRUE
MUC4	4585	4585	TRUE
MUC5B	727897	727897	TRUE
MUC6	4588	4588	TRUE
MUC7	4589	4589	TRUE
MUCL1	118430	118430	TRUE
MUL1	79594	79594	TRUE
